4.545662385550634788e-02 4.756599657709977697e-02 5.229595425684927662e-02 5.833357980872130866e-02 6.623081094003299696e-02 7.446939068502728132e-02 8.400019899174809845e-02 9.352880041961361690e-02 1.041935091351143261e-01 1.148874906636577764e-01 1.255221116345124344e-01 1.361408596753726219e-01 1.464339671647080232e-01 1.562209301741727674e-01 1.642048978189842301e-01 1.578733491049242321e-01 1.424284328604285277e-01 1.266711549381031587e-01 1.114543601042153886e-01 9.745991675086639050e-02 8.525433465572795910e-02 7.469490201682667252e-02 6.530195599694449404e-02 5.666334269903640364e-02 4.840217758786344304e-02 4.027906288451750527e-02 3.237178817608350745e-02 2.476274161501818005e-02 1.751796545818300188e-02 1.069447381483930315e-02 4.227100676120532086e-03 -1.938302352247595062e-03 -7.819320954178282657e-03 -1.343288464793662706e-02 -1.880019894603179864e-02 -2.395247540429612521e-02 -2.885929336386060251e-02 -3.348640288876240934e-02 -3.780476753648162602e-02 -4.184390157931380805e-02 -4.573108230278243036e-02 -4.948098622020148663e-02 -5.309900792361058053e-02 -5.658747492610705088e-02 -6.004391963248649489e-02 -6.355799662046329734e-02 -6.710413268587109292e-02 -7.065746433306543950e-02 -7.419973957709549706e-02 -7.783479149756403204e-02 -8.158596006707621862e-02 -8.542192154747882404e-02 -8.931211901156368982e-02 -9.325990890486654528e-02 -9.737367479721859009e-02 -1.016404183009601003e-01 -1.060328304010884348e-01 -1.105248931013614322e-01 -1.152023334372249963e-01 -1.201144669857219238e-01 -1.252222391876243457e-01 -1.304887193201207385e-01 -1.359271896544771985e-01 -1.416929220467421646e-01 -1.477680193932793262e-01 -1.541133511765201969e-01 -1.607109208007986845e-01 -1.677064935136337032e-01 -1.750910150330261539e-01 -1.828123760691733879e-01 -1.908488525834776683e-01 -1.993888810191889460e-01 -2.084210552570509023e-01 -2.178846782890062062e-01 -2.277797448488567689e-01 -2.383371716771606197e-01 -2.494950412817548147e-01 -2.611627768094565427e-01 -2.735686509193883120e-01 -2.867764375885779593e-01 -3.006490491486447647e-01 -3.152969385619520670e-01 -3.309555307274553160e-01 -3.474543106240087775e-01 -3.649531834488001225e-01 -3.837153924389834492e-01 -4.034094110011273715e-01 -4.245872340284512214e-01 -4.473464788946337478e-01 -4.713562747674067133e-01 -4.977202159145643900e-01 -5.255812109110997721e-01 -5.564804180656033328e-01 -5.892004170790241524e-01 -6.261917334575661798e-01 -6.651630935772809838e-01 -7.092431709304622967e-01 -7.595419425190030882e-01 -8.133868713141843010e-01 -8.785528144201908418e-01
3.218076383121021983e-02 3.411985909215868584e-02 3.847899501836075931e-02 4.420972331078934503e-02 5.216513604386741054e-02 6.092496463022343406e-02 7.131514294262045195e-02 8.215961327362750199e-02 9.638457544225721707e-02 1.116975307405742857e-01 1.237151231313939337e-01 1.346046777685048212e-01 1.442404619229855078e-01 1.534202083693735341e-01 1.611758579442716666e-01 1.549635894547566617e-01 1.398836438774916924e-01 1.244963545962411711e-01 1.096352039137132584e-01 9.596943723251148695e-02 8.405081288026436392e-02 7.372594276806179736e-02 6.452692192654579939e-02 5.605521444535178227e-02 4.794645742231127411e-02 3.996986913453245277e-02 3.220265595464060632e-02 2.472617808686999527e-02 1.760575685878591409e-02 1.089780438152558942e-02 4.538365703144459258e-03 -1.526436436287331288e-03 -7.314817215279240115e-03 -1.284418813435055963e-02 -1.813640720090923739e-02 -2.322150978246185007e-02 -2.806930311928570315e-02 -3.264566488664370769e-02 -3.692165508878050145e-02 -4.092511765276625468e-02 -4.477944079826196716e-02 -4.849905195702904070e-02 -5.208955485189561974e-02 -5.555353074785262385e-02 -5.898867408817504154e-02 -6.248467792921879455e-02 -6.601569281457300709e-02 -6.955675877980961597e-02 -7.308940096665292319e-02 -7.671726278950490030e-02 -8.046351266538731561e-02 -8.429684587603505919e-02 -8.818659605653972333e-02 -9.213539340744317241e-02 -9.625127078890838295e-02 -1.005210834816505361e-01 -1.049169445431726161e-01 -1.094131536072176225e-01 -1.140949764579222703e-01 -1.190117528471324321e-01 -1.241253314873587976e-01 -1.293974871619280043e-01 -1.348420807930771348e-01 -1.406128516871611722e-01 -1.466916574852258348e-01 -1.530395901713830220e-01 -1.596390826378064065e-01 -1.666362745732045958e-01 -1.740227358792245382e-01 -1.817455303148210743e-01 -1.897845704570043091e-01 -1.983274358618461186e-01 -2.073630370788672184e-01 -2.168311457847999502e-01 -2.267332500117840988e-01 -2.372998137045789491e-01 -2.484669106476454781e-01 -2.601455829384611840e-01 -2.725628526793369422e-01 -2.857808195535335161e-01 -2.996649516248360845e-01 -3.143288469013642561e-01 -3.300039959165004255e-01 -3.465206823731808994e-01 -3.640390300212964503e-01 -3.828188028190839809e-01 -4.025416065794630294e-01 -4.237516201194802545e-01 -4.465431556890850362e-01 -4.706017566401125007e-01 -4.970042362952622472e-01 -5.249280118150649876e-01 -5.558733303545680959e-01 -5.886834125394072581e-01 -6.257274013208459218e-01 -6.648476304177073359e-01 -7.091185684955334523e-01 -7.595237156623427799e-01 -8.137845341952822942e-01 -8.794334011539040041e-01
1.873338788519241307e-02 2.051037969959098109e-02 2.455509950500391753e-02 3.007943852911152544e-02 3.821371412594773420e-02 4.753484393521797274e-02 5.883400120015868512e-02 7.098810253705159501e-02 8.839540981390528462e-02 1.076333716554509767e-01 1.208945178675500109e-01 1.320777031146451452e-01 1.414783192309575777e-01 1.503753515015549269e-01 1.579357107617677947e-01 1.518177255931469072e-01 1.371002730027195693e-01 1.220794542483157330e-01 1.075731957590207039e-01 9.424314283497654821e-02 8.262856105932626927e-02 7.255565558104253021e-02 6.356548617046860195e-02 5.527324358355120010e-02 4.732720752587291080e-02 3.950516429104833360e-02 3.188386826511693112e-02 2.454357192376003388e-02 1.754913828083359134e-02 1.095632218849616063e-02 4.703498270045361473e-03 -1.262223354449190302e-03 -6.959141070884479127e-03 -1.240496182369799083e-02 -1.762197486944422700e-02 -2.263940365206717695e-02 -2.742746182178820019e-02 -3.195246926334262272e-02 -3.618581572629171739e-02 -4.015398502069257580e-02 -4.397652123026892651e-02 -4.766743147530142638e-02 -5.123222601530653952e-02 -5.467345048056183876e-02 -5.808825401529884441e-02 -6.156586346267951815e-02 -6.508038143304305245e-02 -6.860689702224906372e-02 -7.212692076222186610e-02 -7.574381616827249863e-02 -7.948059314101256490e-02 -8.330599708650691937e-02 -8.718932773930899993e-02 -9.113282258840521566e-02 -9.524441841059605451e-02 -9.951090986656468962e-02 -1.039040734714954256e-01 -1.083984040333867693e-01 -1.130788983488572735e-01 -1.179950996461198581e-01 -1.231094289937230690e-01 -1.283827865704380566e-01 -1.338293172408838716e-01 -1.396014972060824477e-01 -1.456809847748078424e-01 -1.520290321486235108e-01 -1.586285723121010072e-01 -1.656261277258198050e-01 -1.730136285346774161e-01 -1.807377808274913122e-01 -1.887762336719233935e-01 -1.973265409545694182e-01 -2.063671830056609258e-01 -2.158418479505972154e-01 -2.257538062870130535e-01 -2.363325556649636949e-01 -2.475124883702347900e-01 -2.592060633340464437e-01 -2.716394220831960804e-01 -2.848742202151368086e-01 -2.987779079588614439e-01 -3.134666897667857666e-01 -3.291679514786967631e-01 -3.457127435098303891e-01 -3.632622547887497388e-01 -3.820728281415818883e-01 -4.018386635070687607e-01 -4.230950590620821128e-01 -4.459315722060870901e-01 -4.700498434510535506e-01 -4.965001156871371446e-01 -5.244924382238783656e-01 -5.554878941507066514e-01 -5.883882103434144861e-01 -6.254854446856010775e-01 -6.647513717350465035e-01 -7.092064890801512700e-01 -7.597243194385285836e-01 -8.143908367907822798e-01 -8.805167361033775508e-01
5.168546199797569539e-03 6.796996531357939880e-03 1.058422102002743934e-02 1.599031621562158056e-02 2.440364365965620730e-02 3.431705243642907410e-02 4.653976570932910617e-02 5.994686580045835433e-02 8.002586227674973740e-02 1.024231117253281698e-01 1.168541552798251226e-01 1.284815638603573618e-01 1.379521356939821530e-01 1.467796618937960429e-01 1.540496771433982059e-01 1.480393029965920981e-01 1.337039745111998634e-01 1.190740660294701825e-01 1.049445031113354354e-01 9.195734912273348383e-02 8.063758911414029007e-02 7.081455535238710686e-02 6.204144351758424797e-02 5.394480477078806430e-02 4.618348275047080842e-02 3.854168818803465485e-02 3.109372770030643593e-02 2.391642883575272396e-02 1.707236967445157488e-02 1.061497827661803464e-02 4.483664499709816981e-03 -1.372631432235482674e-03 -6.970612151453236399e-03 -1.232681867758336075e-02 -1.746196574184982753e-02 -2.240478629903167734e-02 -2.712608027213983530e-02 -3.159295448750490398e-02 -3.577733507925528328e-02 -3.970474722177094740e-02 -4.349112264431463648e-02 -4.714988885592241719e-02 -5.068612592287197183e-02 -5.410204910819963603e-02 -5.749354223829158950e-02 -6.094871286705468710e-02 -6.444198939846271235e-02 -6.794870680160254584e-02 -7.145039917612723557e-02 -7.504999118044124173e-02 -7.877055093709757483e-02 -8.258071153900009564e-02 -8.644978731614184897e-02 -9.038003929629631616e-02 -9.447935444078105205e-02 -9.873456112460560208e-02 -1.031173901260187820e-01 -1.076023427718677677e-01 -1.122743289476354767e-01 -1.171832042668630447e-01 -1.222915905882649007e-01 -1.275605518047894238e-01 -1.330050128699136469e-01 -1.387762851686901722e-01 -1.448556310589514118e-01 -1.512041751659421174e-01 -1.578049352201087441e-01 -1.648046248152794935e-01 -1.721948659149143412e-01 -1.799221325428000395e-01 -1.879651268814493126e-01 -1.965189154125672188e-01 -2.055630509262362515e-01 -2.150406162505194840e-01 -2.249565918163163869e-01 -2.355386659155205287e-01 -2.467197640022760485e-01 -2.584134908612492620e-01 -2.708471755007669790e-01 -2.840890629111856858e-01 -2.980078149936032927e-01 -3.127210087883803835e-01 -3.284509607166754552e-01 -3.450290596116164510e-01 -3.626176024901365813e-01 -3.814701289399344830e-01 -4.012923780082120473e-01 -4.226093755244818562e-01 -4.455040501375283624e-01 -4.696932208566458322e-01 -4.962003870980585263e-01 -5.242659704363252793e-01 -5.553136340092291734e-01 -5.883015734503598271e-01 -6.254508385759399713e-01 -6.648599966534870509e-01 -7.094937408101626986e-01 -7.601310695211495050e-01 -8.151956058795352122e-01 -8.817944188573973996e-01
-8.458202043640556181e-03 -6.961962230730369197e-03 -3.377580203090630936e-03 1.988227125502756154e-03 1.076690354200863370e-02 2.129962838296153849e-02 3.444800280785068058e-02 4.904109582475768558e-02 7.136761539995611914e-02 9.633603370043927749e-02 1.118472693021922704e-01 1.239965259306749223e-01 1.336696150368368585e-01 1.425046626667348937e-01 1.495145758802577107e-01 1.436265374783372850e-01 1.296855778709540274e-01 1.154595487599836129e-01 1.017192180841879484e-01 8.908622130272107753e-02 7.807004707419434864e-02 6.850457099984885723e-02 5.995586799873693640e-02 5.206203829961147944e-02 4.449271182004342629e-02 3.703863624780955738e-02 2.977187597147846684e-02 2.276574735286687398e-02 1.608091715362571644e-02 9.767677627095433524e-03 3.767695794570549706e-03 -1.968657930967003533e-03 -7.456465273646902675e-03 -1.271143980336622917e-02 -1.775283819987908546e-02 -2.260931515942457212e-02 -2.725228234360815849e-02 -3.164987509026112589e-02 -3.577464018513858146e-02 -3.965149661809178050e-02 -4.339312811459264396e-02 -4.701231019414595785e-02 -5.051341541130087431e-02 -5.389809805351380989e-02 -5.726043602507510655e-02 -6.068720977190483062e-02 -6.415304254287557129e-02 -6.763333148271521988e-02 -7.111004738385727497e-02 -7.468550690623573796e-02 -7.838249232591920634e-02 -8.216995606167104560e-02 -8.601744785698432760e-02 -8.992738147220429024e-02 -9.400732925122157191e-02 -9.824421422615434163e-02 -1.026101343452158893e-01 -1.070793770430245595e-01 -1.117368315417181512e-01 -1.166327768617504840e-01 -1.217295897457049969e-01 -1.269890300509673442e-01 -1.324259823459214558e-01 -1.381908981598615194e-01 -1.442646251081395881e-01 -1.506080478695340785e-01 -1.572047425007963017e-01 -1.642013150988832215e-01 -1.715888948574130213e-01 -1.793142458420233787e-01 -1.873567432474749495e-01 -1.959092758757002284e-01 -2.049523903808635750e-01 -2.144285083667386849e-01 -2.243447261810666282e-01 -2.349261751704390666e-01 -2.461051632394438415e-01 -2.577962576765102654e-01 -2.702283881073119232e-01 -2.834767401576085977e-01 -2.974106189759750385e-01 -3.121487118112845627e-01 -3.279081651420480692e-01 -3.445210650589444756e-01 -3.621511034527268857e-01 -3.810495228611315288e-01 -4.009298387353477100e-01 -4.223136028366634709e-01 -4.452695641472881882e-01 -4.695320098448281798e-01 -4.960981091966855105e-01 -5.242383010035448487e-01 -5.553379564384819389e-01 -5.884118963147777492e-01 -6.256134849988536084e-01 -6.651642846024027333e-01 -7.099660648049492817e-01 -7.607321633263550709e-01 -8.161859095172909750e-01 -8.832435482362896995e-01
-2.209044914090433492e-02 -2.070900205426099566e-02 -1.727590945836352671e-02 -1.188212443592916168e-02 -2.665304403050461346e-03 8.506412187019848914e-03 2.257108284463292536e-02 3.827479854676157922e-02 6.243705510655100932e-02 8.945394506830656178e-02 1.059389264692840449e-01 1.186428241723233717e-01 1.286030657264930488e-01 1.375107586092281786e-01 1.443309163610032309e-01 1.385907742182687641e-01 1.250574308062269990e-01 1.112491331232805108e-01 9.791077087962654635e-02 8.564228483596797448e-02 7.493568856485582907e-02 6.563147425876940388e-02 5.730988613135492432e-02 4.962101844381006099e-02 4.224570486757830978e-02 3.498149373503153803e-02 2.789860742913640584e-02 2.106702965975416203e-02 1.454586377612269305e-02 8.382251994379502635e-03 2.521072598840837231e-03 -3.086137313421385281e-03 -8.453146662580544174e-03 -1.359536133179389816e-02 -1.853096101526948911e-02 -2.328900872013176318e-02 -2.784165632565272983e-02 -3.215832571736607082e-02 -3.621230998461129336e-02 -4.002831439546037512e-02 -4.371617336376339147e-02 -4.728788384143487594e-02 -5.074683189222707613e-02 -5.409387345213299142e-02 -5.742072228950232532e-02 -6.081222711811648529e-02 -6.424351209183092049e-02 -6.769026852024767615e-02 -7.113486088446702160e-02 -7.467880665959010511e-02 -7.834482800210806897e-02 -8.210194159420775017e-02 -8.591998851142233773e-02 -8.980190991596884165e-02 -9.385481666934693268e-02 -9.806580092874535304e-02 -1.024075579691365173e-01 -1.068540205971397899e-01 -1.114901293892158335e-01 -1.163666075320200083e-01 -1.214453167530515215e-01 -1.266889473335104099e-01 -1.321116469267570592e-01 -1.378632411916404787e-01 -1.439242730078882371e-01 -1.502553621011265828e-01 -1.568407568758248272e-01 -1.638270773642854783e-01 -1.712047451946283882e-01 -1.789212116816943920e-01 -1.869562960117548689e-01 -1.955010982214674398e-01 -2.045370819028125287e-01 -2.140060148104198645e-01 -2.239173975123020799e-01 -2.344935354670825700e-01 -2.456665934962250497e-01 -2.573520993983228755e-01 -2.697807128030314527e-01 -2.830334261552109321e-01 -2.969799051944305712e-01 -3.117399862835000257e-01 -3.275257338587903022e-01 -3.441700375623943930e-01 -3.618390413731705779e-01 -3.807812962959473690e-01 -4.007189808232488049e-01 -4.221639816020571478e-01 -4.451775901906891986e-01 -4.695103454089716855e-01 -4.961318003428453749e-01 -5.243437531360535253e-01 -5.554935418853715889e-01 -5.886517018048135208e-01 -6.259053326711929710e-01 -6.655932661436843034e-01 -7.105568913579797252e-01 -7.614600431676237235e-01 -8.172857154957861026e-01 -8.847857428356433740e-01
-3.567196116523078248e-02 -3.438745135976962325e-02 -3.105783744244869360e-02 -2.557700069333951332e-02 -1.586179843971441406e-02 -4.038759000254216192e-03 1.092033651455201482e-02 2.765155298447952159e-02 5.325240855442403554e-02 8.184109754925689151e-02 9.918568342374527169e-02 1.124562678317005265e-01 1.227656139562073312e-01 1.318178467184489555e-01 1.385317295148116024e-01 1.329645371188146741e-01 1.198512117960017498e-01 1.064735666994593294e-01 9.354894498799246061e-02 8.165448465365940378e-02 7.126276948501431008e-02 6.222271991718704431e-02 5.413012425614274065e-02 4.664734554515297116e-02 3.946682699484668766e-02 3.239314513424859654e-02 2.549516874669786534e-02 1.883966417473443775e-02 1.248383922929271334e-02 6.473291264483791579e-03 7.558594381768708736e-04 -4.715229058953773755e-03 -9.952807761466512387e-03 -1.497236859420163213e-02 -1.979148274544680758e-02 -2.444011500488733890e-02 -2.889141679274319363e-02 -3.311636285247490652e-02 -3.708918148390711461e-02 -4.083477387760727634e-02 -4.446053584414707410e-02 -4.797749092796296105e-02 -5.138776781772996793e-02 -5.469118616377930536e-02 -5.797650586428010344e-02 -6.132584072037242096e-02 -6.471555390164693278e-02 -6.812196129644829123e-02 -7.152729979778897629e-02 -7.503211517796243291e-02 -7.865982532760182333e-02 -8.237901551794160615e-02 -8.615956857572604211e-02 -9.000544914363588223e-02 -9.402334017542764155e-02 -9.820051010369557076e-02 -1.025103987991511506e-01 -1.069264603768762117e-01 -1.115337459187283053e-01 -1.163834713775094010e-01 -1.214367443022280890e-01 -1.266573441769720532e-01 -1.320582540496998414e-01 -1.377888464574950900e-01 -1.438294294657752603e-01 -1.501405420490724840e-01 -1.567067190467884563e-01 -1.636752397363098466e-01 -1.710354939326033663e-01 -1.787359038068117301e-01 -1.867565114526585079e-01 -1.952870501767353661e-01 -2.043097734904992524e-01 -2.137658021053800983e-01 -2.236673472957902420e-01 -2.342336277751440043e-01 -2.453970805487020734e-01 -2.570742139779807478e-01 -2.694974674762377065e-01 -2.827514585203119157e-01 -2.967063193933109355e-01 -3.114832363771671275e-01 -3.272893669731199440e-01 -3.439585846807802771e-01 -3.616605859124132905e-01 -3.806404355859945299e-01 -4.006276946031213093e-01 -4.221262590165458795e-01 -4.451897396872104284e-01 -4.695857526049692088e-01 -4.962563200598550939e-01 -5.245346529625602994e-01 -5.557317065547662249e-01 -5.889698186418270698e-01 -6.262751643185978656e-01 -6.661025264255654443e-01 -7.112205389911423481e-01 -7.622620946669845798e-01 -8.184571058496969975e-01 -8.863894846842959030e-01
-4.914367073334829222e-02 -4.793962730264630934e-02 -4.467107958807498003e-02 -3.905237186724365428e-02 -2.879206277696325089e-02 -1.631434616082302891e-02 -4.947800756133491351e-04 1.717589867131039116e-02 4.385111241836148199e-02 7.359019543466890911e-02 9.168296122826924410e-02 1.055233073847607755e-01 1.162327662130424322e-01 1.254945266087303946e-01 1.321759029931724172e-01 1.268014760967336452e-01 1.141187699469556477e-01 1.011829558941773066e-01 8.868244023677711307e-02 7.717046220800297118e-02 6.709856920442044959e-02 5.832579176474080029e-02 5.046440295496042172e-02 4.318931255211222453e-02 3.620483006034953127e-02 2.932287494940571948e-02 2.261096667290950213e-02 1.613298254563898249e-02 9.945528136191213175e-03 4.090311217270575783e-03 -1.478865771572711318e-03 -6.807788075515984472e-03 -1.190851407009395346e-02 -1.679695368649331000e-02 -2.149018175868398078e-02 -2.601970438879080971e-02 -3.035988731637964677e-02 -3.448350986594040518e-02 -3.836594480600554607e-02 -4.203263138328501569e-02 -4.558888466978713166e-02 -4.904460143028860353e-02 -5.240039227522469423e-02 -5.565483280722621773e-02 -5.889318557192474435e-02 -6.219531112597519174e-02 -6.553778436460880319e-02 -6.889710095791236333e-02 -7.225673911974291042e-02 -7.571613938638302455e-02 -7.929790722937928027e-02 -8.297141985777434225e-02 -8.670712804958521924e-02 -9.050966689333676818e-02 -9.448525192393494865e-02 -9.862133515908211301e-02 -1.028922682575225400e-01 -1.072709086567533165e-01 -1.118424314877934228e-01 -1.166586387155049004e-01 -1.216796136236152487e-01 -1.268704679616096953e-01 -1.322426486704693371e-01 -1.379452664577612009e-01 -1.439584411702301003e-01 -1.502423875057135039e-01 -1.567827723682364283e-01 -1.637268396388759928e-01 -1.710630147220145170e-01 -1.787409184064693568e-01 -1.867407443125237987e-01 -1.952512939373286793e-01 -2.042553443614577580e-01 -2.136934713992844070e-01 -2.235806746407513479e-01 -2.341330897145543211e-01 -2.452836263308111886e-01 -2.569498851328007594e-01 -2.693659468963602310e-01 -2.826183514270359520e-01 -2.965774817702163668e-01 -3.113664789778082254e-01 -3.271871443814723390e-01 -3.438750878520519527e-01 -3.616042386808417386e-01 -3.806158282328113707e-01 -4.006454661258241901e-01 -4.221903110431067807e-01 -4.452946956577600868e-01 -4.697487951463241718e-01 -4.964626584659945774e-01 -5.248021840660807014e-01 -5.560441553516135560e-01 -5.893612101288261407e-01 -6.267183788230702435e-01 -6.666809205835297902e-01 -7.119519421860428521e-01 -7.631369232684453996e-01 -8.196919653711663978e-01 -8.880514802399089858e-01
-6.244860603427361545e-02 -6.130971012687568694e-02 -5.806495694742458413e-02 -5.226704419003680435e-02 -4.142801158888737012e-02 -2.830262322056839586e-02 -1.166792266162161584e-02 6.849337994743659452e-03 3.428550102094655300e-02 6.482143095647731335e-02 8.354663191461464411e-02 9.793271662746332040e-02 1.090738415934932037e-01 1.185894998546960788e-01 1.252897517265762206e-01 1.201232151189668834e-01 1.078804344013890859e-01 9.539618574600317036e-02 8.332890732418518631e-02 7.220747665361731960e-02 6.246117737435684381e-02 5.396021130022090467e-02 4.633405952665939354e-02 3.927035100606558748e-02 3.248538703641338371e-02 2.579852724106699441e-02 1.927610085236220600e-02 1.297903935805248821e-02 6.962970097044364481e-03 1.267358968597073754e-03 -4.148652234457837762e-03 -9.329265657896393393e-03 -1.428592392988418946e-02 -1.903505528415061487e-02 -2.359365046379457986e-02 -2.799503012438989136e-02 -3.221501957545618716e-02 -3.622840498471659870e-02 -4.001186205747767066e-02 -4.359172560732838680e-02 -4.707160116563479518e-02 -5.046002402449462770e-02 -5.375591476313176104e-02 -5.695637579982321119e-02 -6.014273510133072431e-02 -6.339121434888113360e-02 -6.668024815662196292e-02 -6.998715903523000659e-02 -7.329520864633935762e-02 -7.670258649337680090e-02 -8.023289405291600396e-02 -8.385493113244327223e-02 -8.753923186332360218e-02 -9.129177785412947999e-02 -9.521848001971047748e-02 -9.930703338660822055e-02 -1.035326301465425980e-01 -1.078674905142344154e-01 -1.123970689517280741e-01 -1.171735944395518314e-01 -1.221562338963632643e-01 -1.273112508107204222e-01 -1.326485803948001252e-01 -1.383171202748632034e-01 -1.442967847574765372e-01 -1.505477198444694076e-01 -1.570561367616372939e-01 -1.639699841773243350e-01 -1.712765158603183901e-01 -1.789266662403530272e-01 -1.869006341448784247e-01 -1.953864557263525759e-01 -2.043674079663655163e-01 -2.137834621001322710e-01 -2.236526592983820727e-01 -2.341877937672329213e-01 -2.453225856993438703e-01 -2.569757334180451935e-01 -2.693829065870293471e-01 -2.826310487506529245e-01 -2.965905598088782180e-01 -3.113868464998137964e-01 -3.272164639662156205e-01 -3.439169760536279763e-01 -3.616675588862990898e-01 -3.807048948619473627e-01 -4.007696046323528938e-01 -4.223532382019306586e-01 -4.454929236461837583e-01 -4.699964623621208371e-01 -4.967479711645479967e-01 -5.251436386331480577e-01 -5.564260704463424023e-01 -5.898210886315747858e-01 -6.272301611041387615e-01 -6.673262375712086802e-01 -7.127449562425103302e-01 -7.640786874807721230e-01 -8.209869237364946226e-01 -8.897662879815768644e-01
-7.552931023120947052e-02 -7.444223653400051932e-02 -7.119033003415743688e-02 -6.518177211274087113e-02 -5.374399531246089323e-02 -3.998891734513626561e-02 -2.259386601210428003e-02 -3.326053345645507697e-03 2.460885262810835056e-02 5.565522586609784883e-02 7.488485473242306734e-02 8.975387896239141183e-02 1.013171508134865367e-01 1.111174628235070405e-01 1.179049990630058470e-01 1.129640558363099456e-01 1.011702716362789939e-01 8.914705308412526619e-02 7.752187680947209003e-02 6.679807845163379665e-02 5.738140654397737295e-02 4.915473936242361480e-02 4.176551647346045393e-02 3.491410745625853074e-02 2.832919882681987633e-02 2.183796057692303366e-02 1.550587924860181294e-02 9.391306242294956974e-03 3.549354797963460290e-03 -1.984888736154141742e-03 -7.243856561932909832e-03 -1.227073086450629347e-02 -1.707665257179281915e-02 -2.167884452935026074e-02 -2.609439384242643462e-02 -3.035888881958874463e-02 -3.444985333624508983e-02 -3.834431749101383652e-02 -4.202038746093246513e-02 -4.550564309422990006e-02 -4.890228020973532569e-02 -5.221735160460558994e-02 -5.544787646998725755e-02 -5.858931539991284188e-02 -6.171858740115609976e-02 -6.490875247729388509e-02 -6.813863914919780773e-02 -7.138735053196369751e-02 -7.463807467600924728e-02 -7.798761914261098660e-02 -8.146034627015064089e-02 -8.502417158967960631e-02 -8.865070815836167961e-02 -9.234698303425784016e-02 -9.621851080068716255e-02 -1.002532241022529857e-01 -1.044273443814547342e-01 -1.087123190857546551e-01 -1.131938581983358699e-01 -1.179247463464135615e-01 -1.228629435921143875e-01 -1.279761248990817779e-01 -1.332724072646927493e-01 -1.389006040477027693e-01 -1.448404507350357640e-01 -1.510517073896063267e-01 -1.575222594349084682e-01 -1.643998394367942872e-01 -1.716707163883076648e-01 -1.792871322908477227e-01 -1.872293924592137171e-01 -1.956851431166215238e-01 -2.046380136783553239e-01 -2.140274145469387435e-01 -2.238744701164548934e-01 -2.343886622447094170e-01 -2.455039190880225486e-01 -2.571424307164998369e-01 -2.695390511337282247e-01 -2.827802072594983174e-01 -2.967361135115523241e-01 -3.115348366737225039e-01 -3.273679297364188168e-01 -3.440749670175132224e-01 -3.618412670968935707e-01 -3.808984364251831178e-01 -4.009913759339324701e-01 -4.226060791673866279e-01 -4.457733028241247508e-01 -4.703197519616995614e-01 -4.971015846244327685e-01 -5.255497671347315602e-01 -5.568720819822183810e-01 -5.903399476814008562e-01 -6.278007725834546804e-01 -6.680290953710790181e-01 -7.135876156653098157e-01 -7.650781447889545284e-01 -8.223344094417686101e-01 -8.915221584247534636e-01
